,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_category,years_of_experience
320,2024,SE,FT,Analytics Engineer,131600,USD,131600,US,0,US,M,Data Engineering,7
321,2024,SE,FT,Applied Scientist,282200,USD,282200,US,0,US,M,Data Science,6
322,2024,SE,FT,Applied Scientist,133600,USD,133600,US,0,US,M,Data Science,6
323,2024,SE,FT,Business Intelligence Analyst,187450,USD,187450,US,100,US,M,Other,6
324,2024,SE,FT,Business Intelligence Analyst,104550,USD,104550,US,100,US,M,Other,5
325,2024,SE,FT,Research Scientist,90000,EUR,100000,DE,0,DE,S,Data Science,6
326,2024,SE,FT,Research Scientist,70000,EUR,77777,DE,0,DE,S,Data Science,5
327,2024,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M,Data Engineering,8
328,2024,SE,FT,Data Engineer,147000,USD,147000,US,0,US,M,Data Engineering,6
329,2024,SE,FT,Machine Learning Engineer,357900,USD,357900,US,0,US,M,Machine Learning,6
330,2024,SE,FT,Machine Learning Engineer,189400,USD,189400,US,0,US,M,Machine Learning,7
331,2024,SE,FT,Data Analyst,169000,USD,169000,US,100,US,M,Other,7
332,2024,SE,FT,Data Analyst,105000,USD,105000,US,100,US,M,Other,8
333,2024,SE,FT,Applied Scientist,270000,USD,270000,US,100,US,M,Data Science,7
334,2024,SE,FT,Applied Scientist,183600,USD,183600,US,100,US,M,Data Science,5
335,2024,SE,FT,Machine Learning Engineer,183600,USD,183600,US,100,US,M,Machine Learning,6
336,2024,SE,FT,Machine Learning Engineer,183600,USD,183600,US,100,US,M,Machine Learning,6
337,2024,SE,FT,Data Engineer,238600,USD,238600,US,0,US,M,Data Engineering,7
338,2024,SE,FT,Data Engineer,112000,USD,112000,US,0,US,M,Data Engineering,5
339,2024,EN,FT,Business Intelligence Analyst,203280,USD,203280,US,100,US,M,Other,1
340,2024,EN,FT,Business Intelligence Analyst,167898,USD,167898,US,100,US,M,Other,1
341,2024,SE,FT,Data Scientist,250000,USD,250000,US,0,US,M,Data Science,7
342,2024,SE,FT,Data Scientist,110100,USD,110100,US,0,US,M,Data Science,9
343,2024,SE,FT,Machine Learning Scientist,189975,USD,189975,US,100,US,M,Other,9
344,2024,SE,FT,Machine Learning Scientist,142200,USD,142200,US,100,US,M,Other,8
345,2024,MI,FT,Data Engineer,100000,USD,100000,US,0,US,M,Data Engineering,2
346,2024,MI,FT,Data Engineer,77100,USD,77100,US,0,US,M,Data Engineering,2
347,2024,MI,FT,Data Scientist,95000,USD,95000,US,0,US,M,Data Science,2
348,2024,MI,FT,Data Scientist,95000,USD,95000,US,0,US,M,Data Science,3
349,2024,EN,FT,Data Analyst,59300,USD,59300,US,0,US,M,Other,1
350,2024,EN,FT,Data Analyst,41500,USD,41500,US,0,US,M,Other,1
351,2024,SE,FT,Data Scientist,242000,USD,242000,US,0,US,M,Data Science,5
352,2024,SE,FT,Data Scientist,173000,USD,173000,US,0,US,M,Data Science,9
353,2024,EX,FT,Data Scientist,408500,USD,408500,US,0,US,M,Data Science,12
354,2024,EX,FT,Data Scientist,233500,USD,233500,US,0,US,M,Data Science,10
355,2024,MI,FT,Data Manager,123500,USD,123500,US,0,US,M,Management,3
356,2024,MI,FT,Data Manager,73500,USD,73500,US,0,US,M,Management,3
357,2024,SE,FT,Analytics Engineer,132678,USD,132678,US,0,US,M,Data Engineering,6
358,2024,SE,FT,Analytics Engineer,88452,USD,88452,US,0,US,M,Data Engineering,8
359,2024,MI,FT,Research Scientist,357100,USD,357100,US,0,US,M,Data Science,3
360,2024,MI,FT,Research Scientist,198400,USD,198400,US,0,US,M,Data Science,3
361,2024,SE,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M,Machine Learning,6
362,2024,SE,FT,Machine Learning Engineer,110000,USD,110000,US,100,US,M,Machine Learning,6
363,2024,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M,Data Engineering,8
364,2024,SE,FT,Data Engineer,147000,USD,147000,US,0,US,M,Data Engineering,6
365,2024,SE,FT,Data Engineer,281000,USD,281000,US,0,US,M,Data Engineering,9
366,2024,SE,FT,Data Engineer,206000,USD,206000,US,0,US,M,Data Engineering,9
367,2024,SE,FT,Data Specialist,168520,USD,168520,US,0,US,M,Other,6
368,2024,SE,FT,Data Specialist,167481,USD,167481,US,0,US,M,Other,7
369,2024,SE,FT,MLOps Engineer,200000,USD,200000,US,100,US,M,Other,8
370,2024,SE,FT,MLOps Engineer,170000,USD,170000,US,100,US,M,Other,6
371,2024,SE,FT,Data Engineer,215000,USD,215000,CA,100,CA,M,Data Engineering,6
372,2024,SE,FT,Data Engineer,173000,USD,173000,CA,100,CA,M,Data Engineering,7
373,2024,MI,FT,Research Scientist,200000,USD,200000,US,0,US,M,Data Science,3
374,2024,MI,FT,Research Scientist,136000,USD,136000,US,0,US,M,Data Science,3
375,2024,SE,FT,Data Visualization Specialist,85000,USD,85000,US,0,US,M,Other,8
376,2024,SE,FT,Data Visualization Specialist,75000,USD,75000,US,0,US,M,Other,6
377,2024,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,Data Engineering,7
378,2024,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M,Data Engineering,8
379,2024,MI,FT,Data Scientist,243800,USD,243800,US,100,US,M,Data Science,2
380,2024,MI,FT,Data Scientist,195000,USD,195000,US,100,US,M,Data Science,2
381,2024,MI,FT,Research Engineer,256500,USD,256500,US,0,US,M,Other,2
382,2024,MI,FT,Research Engineer,138900,USD,138900,US,0,US,M,Other,2
383,2024,SE,FT,Research Scientist,215000,USD,215000,US,100,US,M,Data Science,9
384,2024,SE,FT,Research Scientist,172000,USD,172000,US,100,US,M,Data Science,9
385,2024,SE,FT,AI Architect,300200,USD,300200,US,0,US,M,Artificial_Intelligence,9
386,2024,SE,FT,AI Architect,199800,USD,199800,US,0,US,M,Artificial_Intelligence,5
387,2024,SE,FT,Data Engineer,350000,USD,350000,US,0,US,M,Data Engineering,9
388,2024,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M,Data Engineering,8
389,2024,MI,FT,Research Scientist,208000,USD,208000,US,0,US,M,Data Science,2
390,2024,MI,FT,Research Scientist,146994,USD,146994,US,0,US,M,Data Science,2
391,2024,SE,FT,Data Engineer,149702,USD,149702,CA,0,CA,M,Data Engineering,6
392,2024,SE,FT,Data Engineer,106930,USD,106930,CA,0,CA,M,Data Engineering,5
393,2024,MI,FT,Data Analyst,80000,USD,80000,US,0,US,M,Other,2
394,2024,MI,FT,Data Analyst,70000,USD,70000,US,0,US,M,Other,2
395,2024,SE,FT,Machine Learning Engineer,220800,USD,220800,US,0,US,M,Machine Learning,9
396,2024,SE,FT,Machine Learning Engineer,124800,USD,124800,US,0,US,M,Machine Learning,5
397,2024,SE,FT,Machine Learning Engineer,245400,USD,245400,US,0,US,M,Machine Learning,6
398,2024,SE,FT,Machine Learning Engineer,139000,USD,139000,US,0,US,M,Machine Learning,5
399,2024,SE,FT,Applied Scientist,238600,USD,238600,US,0,US,M,Data Science,6
400,2024,SE,FT,Applied Scientist,112000,USD,112000,US,0,US,M,Data Science,9
401,2024,SE,FT,Machine Learning Engineer,300200,USD,300200,US,0,US,M,Machine Learning,5
402,2024,SE,FT,Machine Learning Engineer,170700,USD,170700,US,0,US,M,Machine Learning,8
403,2024,SE,FT,Data Scientist,220800,USD,220800,US,0,US,M,Data Science,6
404,2024,SE,FT,Data Scientist,124800,USD,124800,US,0,US,M,Data Science,7
405,2024,EN,FT,Business Intelligence Analyst,80000,USD,80000,US,0,US,M,Other,1
406,2024,EN,FT,Business Intelligence Analyst,75000,USD,75000,US,0,US,M,Other,1
407,2024,MI,FT,Data Analyst,95000,USD,95000,US,0,US,M,Other,2
408,2024,MI,FT,Data Analyst,57920,USD,57920,US,0,US,M,Other,3
409,2024,SE,FT,Data Engineer,165000,USD,165000,US,100,US,M,Data Engineering,8
410,2024,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M,Data Engineering,9
411,2024,SE,FT,Business Intelligence,173100,USD,173100,US,100,US,M,Other,5
412,2024,SE,FT,Business Intelligence,108200,USD,108200,US,100,US,M,Other,7
413,2024,MI,FT,Data Engineer,115000,USD,115000,US,0,US,M,Data Engineering,3
414,2024,MI,FT,Data Engineer,105000,USD,105000,US,0,US,M,Data Engineering,2
415,2024,SE,FT,Data Scientist,220000,USD,220000,US,0,US,M,Data Science,8
416,2024,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M,Data Science,9
417,2024,SE,FT,Data Analyst,100000,USD,100000,CA,0,CA,M,Other,7
418,2024,SE,FT,Data Analyst,80000,USD,80000,CA,0,CA,M,Other,8
419,2024,SE,FT,Data Architect,316900,USD,316900,US,0,US,M,Data Architecture,6
420,2024,SE,FT,Data Architect,210900,USD,210900,US,0,US,M,Data Architecture,9
421,2024,SE,FT,Machine Learning Engineer,107500,EUR,119444,ES,100,ES,M,Machine Learning,7
422,2024,SE,FT,Machine Learning Engineer,71700,EUR,79666,ES,100,ES,M,Machine Learning,7
423,2024,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,Data Engineering,5
424,2024,SE,FT,Data Engineer,102000,USD,102000,US,0,US,M,Data Engineering,8
425,2024,EN,FT,Data Quality Analyst,85000,USD,85000,US,0,US,M,Other,1
426,2024,EN,FT,Data Quality Analyst,75000,USD,75000,US,0,US,M,Other,1
427,2024,SE,FT,Machine Learning Engineer,300200,USD,300200,US,0,US,M,Machine Learning,7
428,2024,SE,FT,Machine Learning Engineer,199800,USD,199800,US,0,US,M,Machine Learning,6
429,2024,SE,FT,AI Engineer,190000,USD,190000,US,100,US,M,Artificial_Intelligence,5
430,2024,SE,FT,AI Engineer,152000,USD,152000,US,100,US,M,Artificial_Intelligence,5
431,2024,SE,FT,Research Scientist,282450,USD,282450,US,0,US,M,Data Science,5
432,2024,SE,FT,Research Scientist,188400,USD,188400,US,0,US,M,Data Science,7
433,2024,SE,FT,Machine Learning Engineer,225000,USD,225000,US,100,US,M,Machine Learning,9
434,2024,SE,FT,Machine Learning Engineer,140000,USD,140000,US,100,US,M,Machine Learning,9
435,2024,SE,FT,Lead AI Engineer,940000,SEK,91262,SE,100,SE,L,Other,8
436,2024,MI,FT,Research Scientist,96200,USD,96200,US,100,US,M,Data Science,2
437,2024,MI,FT,Research Scientist,69800,USD,69800,US,100,US,M,Data Science,3
438,2024,MI,FT,Business Intelligence,174500,USD,174500,US,100,US,M,Other,2
439,2024,MI,FT,Business Intelligence,126800,USD,126800,US,100,US,M,Other,3
440,2024,EN,FT,Data Scientist,110240,USD,110240,US,0,US,M,Data Science,1
441,2024,EN,FT,Data Scientist,39500,USD,39500,US,0,US,M,Data Science,1
442,2024,SE,FT,Data Specialist,169700,USD,169700,US,0,US,M,Other,5
443,2024,SE,FT,Data Specialist,84600,USD,84600,US,0,US,M,Other,6
444,2024,SE,FT,Data Architect,210000,USD,210000,US,0,US,M,Data Architecture,7
445,2024,SE,FT,Data Architect,181000,USD,181000,US,0,US,M,Data Architecture,8
446,2024,SE,FT,Data Scientist,234000,USD,234000,US,0,US,M,Data Science,6
447,2024,SE,FT,Data Scientist,146000,USD,146000,US,0,US,M,Data Science,5
448,2024,MI,FT,Data Analyst,127000,USD,127000,US,0,US,M,Other,3
449,2024,MI,FT,Data Analyst,122283,USD,122283,US,0,US,M,Other,3
450,2024,EN,FT,Data Analyst,100000,USD,100000,US,0,US,M,Other,1
451,2024,EN,FT,Data Analyst,90000,USD,90000,US,0,US,M,Other,1
452,2024,MI,FT,Data Engineer,179000,USD,179000,US,0,US,M,Data Engineering,2
453,2024,MI,FT,Data Engineer,112000,USD,112000,US,0,US,M,Data Engineering,2
454,2024,MI,FT,Business Intelligence Engineer,89500,USD,89500,US,100,US,M,Other,3
455,2024,MI,FT,Business Intelligence Engineer,65000,USD,65000,US,100,US,M,Other,3
456,2024,SE,FT,Data Analyst,115000,USD,115000,US,0,US,M,Other,8
457,2024,SE,FT,Data Analyst,99000,USD,99000,US,0,US,M,Other,5
458,2024,SE,FT,Data Scientist,122900,USD,122900,US,0,US,M,Data Science,5
459,2024,SE,FT,Data Scientist,122900,USD,122900,US,0,US,M,Data Science,8
460,2024,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M,Data Engineering,9
461,2024,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M,Data Engineering,5
462,2024,MI,FT,AI Product Manager,238600,USD,238600,US,0,US,M,Artificial_Intelligence,3
463,2024,MI,FT,AI Product Manager,94300,USD,94300,US,0,US,M,Artificial_Intelligence,3
464,2024,SE,FT,Data Engineer,235400,USD,235400,US,0,US,M,Data Engineering,6
465,2024,SE,FT,Data Engineer,209720,USD,209720,US,0,US,M,Data Engineering,6
466,2024,SE,FT,Data Analyst,232000,USD,232000,US,0,US,M,Other,8
467,2024,SE,FT,Data Analyst,136000,USD,136000,US,0,US,M,Other,5
468,2024,MI,FT,Machine Learning Engineer,256500,USD,256500,US,0,US,M,Machine Learning,3
469,2024,MI,FT,Machine Learning Engineer,170700,USD,170700,US,0,US,M,Machine Learning,2
470,2024,SE,FT,Data Engineer,125000,USD,125000,US,100,US,M,Data Engineering,5
471,2024,SE,FT,Data Engineer,50000,USD,50000,US,100,US,M,Data Engineering,7
472,2024,MI,FT,Data Management Specialist,75000,USD,75000,US,100,US,M,Other,2
473,2024,MI,FT,Data Management Specialist,67000,USD,67000,US,100,US,M,Other,3
474,2024,SE,FT,Data Scientist,90000,USD,90000,CA,0,CA,M,Data Science,7
475,2024,SE,FT,Data Scientist,75000,USD,75000,CA,0,CA,M,Data Science,9
476,2024,SE,FT,Research Scientist,251000,USD,251000,US,0,US,M,Data Science,9
477,2024,SE,FT,Research Scientist,177000,USD,177000,US,0,US,M,Data Science,5
478,2024,SE,FT,Analytics Engineer,254524,USD,254524,US,0,US,M,Data Engineering,9
479,2024,SE,FT,Analytics Engineer,188126,USD,188126,US,0,US,M,Data Engineering,7
480,2024,EN,FT,Data Analyst,75000,USD,75000,US,0,US,M,Other,1
481,2024,EN,FT,Data Analyst,55000,USD,55000,US,0,US,M,Other,1
482,2024,SE,FT,Data Scientist,145400,USD,145400,US,0,US,M,Data Science,9
483,2024,SE,FT,Data Scientist,145400,USD,145400,US,0,US,M,Data Science,5
484,2024,SE,FT,Research Engineer,208000,USD,208000,US,0,US,M,Other,8
485,2024,SE,FT,Research Engineer,146994,USD,146994,US,0,US,M,Other,8
486,2024,SE,FT,Machine Learning Engineer,243300,USD,243300,US,0,US,M,Machine Learning,9
487,2024,SE,FT,Machine Learning Engineer,131500,USD,131500,US,0,US,M,Machine Learning,8
488,2024,SE,FT,Data Scientist,210600,USD,210600,US,0,US,M,Data Science,9
489,2024,SE,FT,Data Scientist,110600,USD,110600,US,0,US,M,Data Science,8
490,2024,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,Data Science,6
491,2024,SE,FT,Data Scientist,109400,USD,109400,US,0,US,M,Data Science,5
492,2024,SE,FT,Machine Learning Engineer,220000,USD,220000,US,0,US,M,Machine Learning,9
493,2024,SE,FT,Machine Learning Engineer,96600,USD,96600,US,0,US,M,Machine Learning,8
494,2024,SE,FT,Research Scientist,145000,USD,145000,US,0,US,M,Data Science,5
495,2024,SE,FT,Research Scientist,103000,USD,103000,US,0,US,M,Data Science,8
496,2024,SE,FT,Data Analyst,181610,USD,181610,US,0,US,M,Other,5
497,2024,SE,FT,Data Analyst,112200,USD,112200,US,0,US,M,Other,9
498,2024,SE,FT,Data Scientist,247600,USD,247600,US,0,US,L,Data Science,7
499,2024,SE,FT,Data Scientist,127300,USD,127300,US,0,US,L,Data Science,9
500,2024,SE,FT,Data Engineer,140000,USD,140000,US,100,US,M,Data Engineering,7
501,2024,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M,Data Engineering,6
502,2024,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L,Data Science,6
503,2024,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,Data Science,5
504,2024,SE,FT,Data Engineer,127100,USD,127100,US,0,US,M,Data Engineering,9
505,2024,SE,FT,Data Engineer,101681,USD,101681,US,0,US,M,Data Engineering,7
506,2024,EN,FT,Data Analyst,245520,USD,245520,US,0,US,M,Other,1
507,2024,EN,FT,Data Analyst,226465,USD,226465,US,0,US,M,Other,1
508,2024,SE,FT,Research Scientist,350000,USD,350000,DE,0,DE,M,Data Science,8
509,2024,SE,FT,Research Scientist,287000,USD,287000,DE,0,DE,M,Data Science,7
510,2024,SE,FT,Research Scientist,290180,USD,290180,US,0,US,M,Data Science,9
511,2024,SE,FT,Research Scientist,245588,USD,245588,US,0,US,M,Data Science,5
512,2024,MI,FT,Data Analyst,85000,USD,85000,US,0,US,M,Other,3
513,2024,MI,FT,Data Analyst,65000,USD,65000,US,0,US,M,Other,3
514,2024,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M,Data Engineering,8
515,2024,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,Data Engineering,6
516,2024,SE,FT,Data Architect,70000,GBP,87500,GB,0,GB,M,Data Architecture,9
517,2024,SE,FT,Data Architect,68000,GBP,85000,GB,0,GB,M,Data Architecture,6
518,2024,MI,FT,Data Scientist,256500,USD,256500,US,0,US,M,Data Science,2
519,2024,MI,FT,Data Scientist,138900,USD,138900,US,0,US,M,Data Science,2
520,2024,MI,FT,Data Scientist,145000,USD,145000,US,100,US,M,Data Science,3
521,2024,MI,FT,Data Scientist,130000,USD,130000,US,100,US,M,Data Science,3
522,2024,MI,FT,Research Scientist,251000,USD,251000,US,0,US,M,Data Science,2
523,2024,MI,FT,Research Scientist,177000,USD,177000,US,0,US,M,Data Science,2
524,2024,EN,FT,Data Analyst,223500,USD,223500,US,0,US,M,Other,1
525,2024,EN,FT,Data Analyst,134000,USD,134000,US,0,US,M,Other,1
526,2024,SE,FT,AI Engineer,300200,USD,300200,US,0,US,M,Artificial_Intelligence,5
527,2024,SE,FT,AI Engineer,199800,USD,199800,US,0,US,M,Artificial_Intelligence,8
528,2024,SE,FT,Data Scientist,196900,USD,196900,US,0,US,M,Data Science,7
529,2024,SE,FT,Data Scientist,183552,USD,183552,US,0,US,M,Data Science,6
530,2024,MI,FT,Data Engineer,137500,USD,137500,US,0,US,M,Data Engineering,2
531,2024,MI,FT,Data Engineer,81500,USD,81500,US,0,US,M,Data Engineering,3
532,2024,SE,FT,Research Scientist,190000,USD,190000,US,0,US,M,Data Science,5
533,2024,SE,FT,Research Scientist,170000,USD,170000,US,0,US,M,Data Science,5
534,2024,MI,FT,Research Engineer,173000,USD,173000,US,0,US,M,Other,3
535,2024,MI,FT,Research Engineer,117000,USD,117000,US,0,US,M,Other,2
536,2024,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L,Data Science,5
537,2024,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,Data Science,8
538,2024,MI,FT,Data Scientist,230600,USD,230600,US,0,US,M,Data Science,2
539,2024,MI,FT,Data Scientist,124600,USD,124600,US,0,US,M,Data Science,2
540,2024,MI,FT,Data Engineer,250000,USD,250000,US,0,US,M,Data Engineering,3
541,2024,MI,FT,Data Engineer,140000,USD,140000,US,0,US,M,Data Engineering,3
542,2024,EN,FT,Data Engineer,185000,USD,185000,US,0,US,L,Data Engineering,1
543,2024,EN,FT,Data Engineer,81000,USD,81000,US,0,US,L,Data Engineering,1
544,2024,SE,FT,Data Scientist,213000,USD,213000,US,0,US,M,Data Science,8
545,2024,SE,FT,Data Scientist,120700,USD,120700,US,0,US,M,Data Science,6
546,2024,SE,FT,Data Engineer,196900,USD,196900,US,0,US,M,Data Engineering,5
547,2024,SE,FT,Data Engineer,171116,USD,171116,US,0,US,M,Data Engineering,6
548,2024,MI,FT,Data Strategist,203280,USD,203280,US,0,US,M,Other,2
549,2024,MI,FT,Data Strategist,170185,USD,170185,US,0,US,M,Other,3
550,2024,SE,FT,Data Analyst,207300,USD,207300,US,0,US,M,Other,6
551,2024,SE,FT,Data Analyst,165900,USD,165900,US,0,US,M,Other,9
552,2024,EN,FT,Data Analyst,150000,USD,150000,US,100,US,M,Other,1
553,2024,EN,FT,Data Analyst,90000,USD,90000,US,100,US,M,Other,1
554,2024,SE,FT,AI Software Engineer,234770,USD,234770,US,0,US,M,Artificial_Intelligence,7
555,2024,SE,FT,AI Software Engineer,149020,USD,149020,US,0,US,M,Artificial_Intelligence,7
556,2024,SE,FT,Machine Learning Engineer,284900,USD,284900,US,0,US,M,Machine Learning,8
557,2024,SE,FT,Machine Learning Engineer,161700,USD,161700,US,0,US,M,Machine Learning,8
558,2024,SE,FT,Data Engineer,279400,USD,279400,US,0,US,M,Data Engineering,6
559,2024,SE,FT,Data Engineer,248920,USD,248920,US,0,US,M,Data Engineering,6
560,2024,MI,FT,Data Scientist,196900,USD,196900,US,0,US,M,Data Science,2
561,2024,MI,FT,Data Scientist,176865,USD,176865,US,0,US,M,Data Science,3
562,2024,SE,FT,Research Scientist,251000,USD,251000,US,0,US,M,Data Science,8
563,2024,SE,FT,Research Scientist,177000,USD,177000,US,0,US,M,Data Science,8
564,2024,SE,FT,Business Intelligence,235000,USD,235000,US,100,US,M,Other,5
565,2024,SE,FT,Business Intelligence,195000,USD,195000,US,100,US,M,Other,9
566,2024,SE,FT,Data Engineer,281000,USD,281000,US,0,US,M,Data Engineering,6
567,2024,SE,FT,Data Engineer,206000,USD,206000,US,0,US,M,Data Engineering,6
568,2024,MI,FT,Research Scientist,208000,USD,208000,US,0,US,M,Data Science,2
569,2024,MI,FT,Research Scientist,143000,USD,143000,US,0,US,M,Data Science,2
570,2024,MI,FT,Research Engineer,208000,USD,208000,US,0,US,M,Other,3
571,2024,MI,FT,Research Engineer,143000,USD,143000,US,0,US,M,Other,3
572,2024,MI,FT,Research Scientist,251000,USD,251000,US,100,US,M,Data Science,3
573,2024,MI,FT,Research Scientist,177000,USD,177000,US,100,US,M,Data Science,3
574,2024,MI,FT,Computer Vision Engineer,208000,USD,208000,US,0,US,M,Artificial_Intelligence,3
575,2024,MI,FT,Computer Vision Engineer,146994,USD,146994,US,0,US,M,Artificial_Intelligence,3
576,2024,MI,FT,Data Engineer,75000,USD,75000,US,100,US,M,Data Engineering,3
577,2024,MI,FT,Data Engineer,60000,USD,60000,US,100,US,M,Data Engineering,2
578,2024,SE,FT,Data Scientist,159675,USD,159675,US,0,US,M,Data Science,7
579,2024,SE,FT,Data Scientist,76900,USD,76900,US,0,US,M,Data Science,9
580,2024,SE,FT,Data Analytics Manager,282200,USD,282200,US,0,US,M,Management,6
581,2024,SE,FT,Data Analytics Manager,133600,USD,133600,US,0,US,M,Management,7
582,2024,MI,FT,Data Analyst,68000,USD,68000,US,0,US,M,Other,3
583,2024,MI,FT,Data Analyst,62400,USD,62400,US,0,US,M,Other,3
584,2024,MI,FT,Research Scientist,173000,USD,173000,US,0,US,M,Data Science,3
585,2024,MI,FT,Research Scientist,117000,USD,117000,US,0,US,M,Data Science,2
586,2024,MI,FT,Data Scientist,204000,USD,204000,US,0,US,M,Data Science,2
587,2024,MI,FT,Data Scientist,134000,USD,134000,US,0,US,M,Data Science,2
